CBSeg2003,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
CB1TF ,449614,BAY724,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/11/2018,11:12:00,5.5,,,4,B ,ISM,M1,WTEMP,,29.8,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449614,BAY724,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/11/2018,11:12:00,5.5,,,3,M ,ISM,M1,WTEMP,,29.9,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449615,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/27/2018,12:51:00,6,,,2,M ,ISM,M1,WTEMP,,21.5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,447679,BAY701,SWM,CMON,MDDNR,MDDNR,XKH2555,7/17/2017,10:00:00,4.7,,,2,M ,ISM,M1,WTEMP,,29.2,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,447679,BAY701,SWM,CMON,MDDNR,MDDNR,XKH2555,7/17/2017,10:00:00,4.7,,,4.4,M ,ISM,M1,WTEMP,,28.8,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,449209,BAY723,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/27/2018,11:02:00,6.5,,,3,M ,ISM,M1,WTEMP,,25.9,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,447566,BAY698,SWM,CMON,MDDNR,MDDNR,XKH2555,6/8/2017,9:00:00,5.7,,,1,BS,ISM,M1,WTEMP,,21.2,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,447566,BAY698,SWM,CMON,MDDNR,MDDNR,XKH2555,6/8/2017,9:00:00,5.7,,,3,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,449211,BAY723,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/27/2018,10:27:00,7,,,4,M ,ISM,M1,WTEMP,,24.7,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,447679,BAY701,SWM,CMON,MDDNR,MDDNR,XKH2555,7/17/2017,10:00:00,4.7,,,1,BS,ISM,M1,WTEMP,,30,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,447679,BAY701,SWM,CMON,MDDNR,MDDNR,XKH2555,7/17/2017,10:00:00,4.7,,,3,M ,ISM,M1,WTEMP,,29,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,449209,BAY723,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/27/2018,11:02:00,6.5,,,2,M ,ISM,M1,WTEMP,,26,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,447565,BAY698,SWM,CMON,MDDNR,MDDNR,XKH0375,6/8/2017,9:45:00,1.4,,,0.5,M ,ISM,M1,WTEMP,,20,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,447566,BAY698,SWM,CMON,MDDNR,MDDNR,XKH2555,6/8/2017,9:00:00,5.7,,,0.5,M ,ISM,M1,WTEMP,,21.1,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,447566,BAY698,SWM,CMON,MDDNR,MDDNR,XKH2555,6/8/2017,9:00:00,5.7,,,4,M ,ISM,M1,WTEMP,,20.9,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,447678,BAY701,SWM,CMON,MDDNR,MDDNR,XKH0375,7/17/2017,9:30:00,0.8,,,0.5,BS,ISM,M1,WTEMP,,28.5,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,447679,BAY701,SWM,CMON,MDDNR,MDDNR,XKH2555,7/17/2017,10:00:00,4.7,,,0.5,M ,ISM,M1,WTEMP,,30.4,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,444680,BAY701,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/26/2017,15:07:00,7,,,2,M ,ISM,M1,WTEMP,,27.5,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444680,BAY701,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/26/2017,15:07:00,7,,,5,M ,ISM,M1,WTEMP,,27.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,449616,BAY724,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/11/2018,10:31:00,6.5,,,4,M ,ISM,M1,WTEMP,,27.6,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,449617,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/27/2018,12:05:00,7,,,2,M ,ISM,M1,WTEMP,,22.1,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,449617,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB2.1,7/27/2018,12:05:00,7,,,5,M ,ISM,M1,WTEMP,,22.1,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,449614,BAY724,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/11/2018,11:12:00,5.5,,,1,M ,ISM,M1,WTEMP,,29.9,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449615,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/27/2018,12:51:00,6,,,5,B ,ISM,M1,WTEMP,,21.5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449615,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/27/2018,12:51:00,6,,,3,M ,ISM,M1,WTEMP,,21.5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,449615,BAY725,TWQM,MAIN,MDDNR,MDDNR,CB1.1,7/27/2018,12:51:00,6,,,0.5,S ,ISM,M1,WTEMP,,21.5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,2,M ,ISM,M1,WTEMP,,25.1,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,453605,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/8/2018,11:10:00,5.5,,,1,M ,ISM,M1,WTEMP,,25,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,453607,BAY726,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/8/2018,10:35:00,,,,3,M ,ISM,M1,WTEMP,,25.8,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461376,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/28/2019,11:21:00,6.3,,,1,M ,ISM,M1,WTEMP,,27.3,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461376,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/28/2019,11:21:00,6.3,,,4,M ,ISM,M1,WTEMP,,27,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461376,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/28/2019,11:21:00,6.3,,,0.5,S ,ISM,M1,WTEMP,,27.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,5,B ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,3,M ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,0.5,S ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,451739,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/30/2018,10:20:00,6,,,1,M ,ISM,M1,WTEMP,,3.6,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,451739,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/30/2018,10:20:00,6,,,4,M ,ISM,M1,WTEMP,,3.6,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,2,M ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,451738,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/30/2018,9:51:00,6.5,,,5,B ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,451738,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/30/2018,9:51:00,6.5,,,3,M ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,451738,BAY733,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/30/2018,9:51:00,6.5,,,0.5,S ,ISM,M1,WTEMP,,4.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461376,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/28/2019,11:21:00,6.3,,,3,M ,ISM,M1,WTEMP,,27,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461044,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2019,10:37:00,6,,,4,M ,ISM,M1,WTEMP,,21.1,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,1,M ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461044,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2019,10:37:00,6,,,2,M ,ISM,M1,WTEMP,,21.1,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,454937,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB1.1,1/17/2019,12:14:00,5.5,,,2,M ,ISM,M1,WTEMP,,2,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,454937,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB1.1,1/17/2019,12:14:00,5.5,,,0.5,S ,ISM,M1,WTEMP,,2,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,454938,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/17/2019,11:42:00,6.5,,,5,B ,ISM,M1,WTEMP,,2.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,454938,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/17/2019,11:42:00,6.5,,,3,M ,ISM,M1,WTEMP,,2.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,454938,BAY736,TWQM,MAIN,MDDNR,MDDNR,CB2.1,1/17/2019,11:42:00,6.5,,,0.5,S ,ISM,M1,WTEMP,,2.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,5,B ,ISM,M1,WTEMP,,25.7,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,0.5,S ,ISM,M1,WTEMP,,25.6,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461376,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/28/2019,11:21:00,6.3,,,2,M ,ISM,M1,WTEMP,,27.1,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461376,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB1.1,8/28/2019,11:21:00,6.3,,,5,B ,ISM,M1,WTEMP,,27,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,3,M ,ISM,M1,WTEMP,,25.5,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,1,M ,ISM,M1,WTEMP,,25.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461378,BAY751,TWQM,MAIN,MDDNR,MDDNR,CB2.1,8/28/2019,10:28:00,6.3,,,4,M ,ISM,M1,WTEMP,,25.6,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,461044,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB1.1,6/6/2019,10:37:00,6,,,1,M ,ISM,M1,WTEMP,,21.2,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,461046,BAY746,TWQM,MAIN,MDDNR,MDDNR,CB2.1,6/6/2019,10:05:00,6.5,,,4,M ,ISM,M1,WTEMP,,22.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419845,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/13/2016,10:56:00,6,,,1,M ,ISM,M1,WTEMP,,11.7,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419845,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB2.1,4/13/2016,10:56:00,6,,,4,M ,ISM,M1,WTEMP,,11.5,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,1,M ,ISM,M1,WTEMP,,12.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,1,BS,ISM,M1,WTEMP,,11.5,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,3,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,2,M ,ISM,M1,WTEMP,,10.1,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,5,M ,ISM,M1,WTEMP,,9.9,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,1,M ,ISM,M1,WTEMP,,11.8,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,0.5,S ,ISM,M1,WTEMP,,11.8,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,0.5,S ,ISM,M1,WTEMP,,10.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,2,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,2,M ,ISM,M1,WTEMP,,11.8,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,5,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,2,M ,ISM,M1,WTEMP,,12.1,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,4,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,2,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,5.2,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,4,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,5,B ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,3,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,0.5,S ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,1,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,6,B ,ISM,M1,WTEMP,,9.8,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,3,M ,ISM,M1,WTEMP,,10,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,0.5,S ,ISM,M1,WTEMP,,12.5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419844,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/13/2016,11:35:00,5.5,,,4,B ,ISM,M1,WTEMP,,9.7,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419844,BAY670,TWQM,MAIN,MDDNR,MDDNR,CB1.1,4/13/2016,11:35:00,5.5,,,3,M ,ISM,M1,WTEMP,,9.7,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,1,M ,ISM,M1,WTEMP,,10.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419823,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/16/2016,11:08:00,7,,,4,M ,ISM,M1,WTEMP,,10,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,4,B ,ISM,M1,WTEMP,,12,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,419822,BAY668,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/16/2016,11:48:00,5.5,,,3,M ,ISM,M1,WTEMP,,12,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404173,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/18/2015,11:30:00,6,,,4,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,6,B ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,404174,BAY661,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/18/2015,10:52:00,7,,,3,M ,ISM,M1,WTEMP,,11.6,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,414567,BAY661,SWM,CMON,MDDNR,MDDNR,XKH0375,11/19/2015,10:45:00,0.8,,,0.5,BS,ISM,M1,WTEMP,,11.9,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,414568,BAY661,SWM,CMON,MDDNR,MDDNR,XKH2555,11/19/2015,12:00:00,5.5,,,0.5,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,2,M ,ISM,M1,WTEMP,,5.9,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,5,M ,ISM,M1,WTEMP,,5.2,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,4.8,M ,ISM,M1,WTEMP,,18.2,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,2,M ,ISM,M1,WTEMP,,5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,1,M ,ISM,M1,WTEMP,,6.9,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444580,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB2.1,3/21/2017,16:02:00,7,,,4,M ,ISM,M1,WTEMP,,5.3,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,3,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425877,BAY682,SWM,CMON,MDDNR,MDDNR,XKH0375,10/12/2016,8:30:00,1,,,0.5,M ,ISM,M1,WTEMP,,14.5,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,1,BS,ISM,M1,WTEMP,,19,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,3,M ,ISM,M1,WTEMP,,18.6,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,2,M ,ISM,M1,WTEMP,,18.6,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,425799,BAY678,SWM,CMON,MDDNR,MDDNR,XKH0375,8/3/2016,8:45:00,1.2,,,0.5,M ,ISM,M1,WTEMP,,26.9,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425877,BAY682,SWM,CMON,MDDNR,MDDNR,XKH0375,10/12/2016,8:30:00,1,,,0.7,BS,ISM,M1,WTEMP,,14.4,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,2,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,5,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,5,B ,ISM,M1,WTEMP,,4.8,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,3,M ,ISM,M1,WTEMP,,4.9,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,444579,BAY692,TWQM,MAIN,MDDNR,MDDNR,CB1.1,3/21/2017,16:36:00,6.5,,,0.5,S ,ISM,M1,WTEMP,,5.2,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,425799,BAY678,SWM,CMON,MDDNR,MDDNR,XKH0375,8/3/2016,8:45:00,1.2,,,0.9,BS,ISM,M1,WTEMP,,26.8,DEG C,F01 ,,,,,,39.5053,-76.0414,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,0.5,M ,ISM,M1,WTEMP,,18.7,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,425878,BAY682,SWM,CMON,MDDNR,MDDNR,XKH2555,10/12/2016,10:00:00,5.1,,,4,M ,ISM,M1,WTEMP,,18.3,DEG C,F01 ,,,,,,39.5404,-76.0736,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,6,B ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,4,M ,ISM,M1,WTEMP,,11.3,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,1,M ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425038,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB2.1,11/16/2016,10:38:00,7,,,0.5,S ,ISM,M1,WTEMP,,11.4,DEG C,F01 ,,,,,,39.44149,-76.02599,T3
CB1TF ,425037,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/16/2016,11:14:00,6.5,,,2,M ,ISM,M1,WTEMP,,11.6,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
CB1TF ,425037,BAY684,TWQM,MAIN,MDDNR,MDDNR,CB1.1,11/16/2016,11:14:00,6.5,,,1,M ,ISM,M1,WTEMP,,11.5,DEG C,F01 ,,,,,,39.54794,-76.08481,T3
